nodes	type
NF2	SelGene
ERCC6L	SelGene
CENPP	SelGene
NOXA1	SelGene
EVL	SelGene
NOXO1	SelGene
MRTFA	SelGene
DYNC1H1	SelGene
H3C12	SelGene
H3C4	SelGene
ARHGAP11A	SelGene
ARHGEF15	SelGene
PRC1	SelGene
H3C14	SelGene
H3C15	SelGene
GDI1	SelGene
INPP5B	SelGene
ITSN1	SelGene
ARHGEF35	SelGene
ARHGAP19	SelGene
NCKIPSD	SelGene
TAX1BP3	SelGene
ARHGEF33	SelGene
ARHGEF38	SelGene
ARHGAP8	SelGene
ARHGDIG	SelGene
TUBA4B	SelGene
DYNLL2	SelGene
H3C8	SelGene
H3C6	SelGene
H3C11	SelGene
H3C1	SelGene
ARHGAP23	SelGene
H3C7	SelGene
H3C10	SelGene
HECW1	SelGene
PSMB1	SelGene
PSMC4	SelGene
CCDC88C	SelGene
RUNX3	SelGene
PSMA4	SelGene
TLE2	SelGene
PSME4	SelGene
VPS35	SelGene
TNRC6C	SelGene
PSMC5	SelGene
TNRC6A	SelGene
PSME1	SelGene
AGO1	SelGene
PSMD5	SelGene
PSMD8	SelGene
CBY1	SelGene
TNRC6B	SelGene
PSMC6	SelGene
PSMA3	SelGene
PSMC1	SelGene
PSMB5	SelGene
PSMA6	SelGene
PSME2	SelGene
PSMA7	SelGene
RSPO4	SelGene
PSMD10	SelGene
PSMD7	SelGene
TLE5	SelGene
PSMA2	SelGene
TLE4	SelGene
TNKS2	SelGene
PSMD3	SelGene
RNF43	SelGene
PSMD11	SelGene
SOX6	SelGene
PSMD9	SelGene
VPS29	SelGene
SNX3	SelGene
PSMD14	SelGene
USP34	SelGene
BCL9	SelGene
WLS	SelGene
KLHL12	SelGene
RBBP5	SelGene
TMED5	SelGene
RNF146	SelGene
VPS26A	SelGene
AGO2	SelGene
SOX4	SelGene
SOX9	SelGene
PSMF1	SelGene
PSMB2	SelGene
AGO3	SelGene
SMARCA4	SelGene
PSMA1	SelGene
ASH2L	SelGene
PSME3	SelGene
KREMEN2	SelGene
LGR6	SelGene
GNAT2	SelGene
CDC73	SelGene
SOX3	SelGene
AGO4	SelGene
PSMB7	SelGene
LGR5	SelGene
TLE3	SelGene
PSMB6	SelGene
PSMA5	SelGene
SOX13	SelGene
RPS27A	SelGene
RSPO3	SelGene
RSPO2	SelGene
PSMA8	SelGene
MOV10	SelGene
PSMD4	SelGene
PSMB4	SelGene
PSMC2	SelGene
PYGO2	SelGene
PSMD6	SelGene
RYK	SelGene
TERT	SelGene
DACT1	SelGene
PSMC3	SelGene
LEO1	SelGene
KMT2D	SelGene
SOST	SelGene
ROR2	SelGene
RSPO1	SelGene
UBB	SelGene
PYGO1	SelGene
SOX7	SelGene
KAT5	SelGene
TNKS	SelGene
PSMD1	SelGene
PSMD2	SelGene
SCRIB	SelGene
SOX2	SelGene
ZNRF3	SelGene
KREMEN1	SelGene
AMER1	SelGene
SRY	SelGene
ROR1	SelGene
PSMD13	SelGene
BCL9L	SelGene
TRRAP	SelGene
TCF4	SelGene
TLE1	SelGene
PSMD12	SelGene
PSMB8	SelGene
LGR4	SelGene
PSMB10	SelGene
UBA52	SelGene
PSMB11	SelGene
PSMB9	SelGene
PSMB3	SelGene
PTPRU	SelGene
GRB10	SelGene
GRB7	SelGene
GRAP	SelGene
SOCS6	SelGene
GDF1	SelGene
CFC1	SelGene
PCSK6	SelGene
FURIN	SelGene
FOXH1	SelGene
DRAP1	SelGene
DAND5	SelGene
TDGF1	SelGene
MRC2	SelGene
VAMP3	SelGene
SEC61A1	SelGene
SEC61A2	SelGene
SNAP23	SelGene
STX4	SelGene
SEC61B	SelGene
CD207	SelGene
VAMP8	SelGene
SEC61G	SelGene
CTSL	SelGene
CTSV	SelGene
CTSS	SelGene
B2M	SelGene
PDIA3	SelGene
CALR	SelGene
FCGR1B	SelGene
TAPBP	SelGene
MRC1	SelGene
SEC22B	SelGene
SPR	SelGene
GCH1	SelGene
GCHFR	SelGene
PTS	SelGene
DHFR	SelGene
SYNE2	SelGene
SPO11	SelGene
MSH4	SelGene
FKBP6	SelGene
DMC1	SelGene
SUN2	SelGene
DIDO1	SelGene
RBBP8	SelGene
MND1	SelGene
SYNE1	SelGene
PSMC3IP	SelGene
TEX15	SelGene
SYCP3	SelGene
TEX12	SelGene
SYCE2	SelGene
PRDM9	SelGene
SUN1	SelGene
SYCE1	SelGene
SYCP2	SelGene
SYCP1	SelGene
MSH5	SelGene
SYCE3	SelGene
MYBL2	SelGene
TOP2A	SelGene
DYRK1A	SelGene
RBBP4	SelGene
LIN9	SelGene
LIN54	SelGene
LIN52	SelGene
LIN37	SelGene
SLAMF7	SelGene
COL17A1	SelGene
CLEC2D	SelGene
PILRA	SelGene
CD200	SelGene
TREM2	SelGene
LILRB1	SelGene
LILRA1	SelGene
SIGLEC8	SelGene
ICAM4	SelGene
ICAM5	SelGene
SIGLEC6	SelGene
SIGLEC5	SelGene
LILRB5	SelGene
NPDC1	SelGene
CRTAM	SelGene
CLEC2B	SelGene
KLRB1	SelGene
TREML2	SelGene
CD160	SelGene
PILRB	SelGene
TREM1	SelGene
SIGLEC9	SelGene
LILRB2	SelGene
SFTPD	SelGene
KLRG1	SelGene
PIANP	SelGene
SIGLEC10	SelGene
KLRF1	SelGene
CD96	SelGene
CXADR	SelGene
COLEC12	SelGene
JAML	SelGene
SIGLEC11	SelGene
CD300LG	SelGene
TREML1	SelGene
SLAMF6	SelGene
CD200R1	SelGene
LAIR1	SelGene
LAIR2	SelGene
CD300C	SelGene
CD300A	SelGene
SIGLEC7	SelGene
OSCAR	SelGene
CD300LB	SelGene
CLEC4G	SelGene
CD300LF	SelGene
CD300E	SelGene
LILRB4	SelGene
LILRA5	SelGene
TREML4	SelGene
NCR3LG1	SelGene
CD300LD	SelGene
LILRA4	SelGene
LILRA2	SelGene
LILRA6	SelGene
SIGLEC12	SelGene
NADK	SelGene
RETSAT	SelGene
SLC2A3	SelGene
GPC1	SelGene
MTHFD2	SelGene
COASY	SelGene
RDH11	SelGene
MOCOS	SelGene
SLC46A1	SelGene
GPC4	SelGene
NMRK2	SelGene
MCCC1	SelGene
APOB	SelGene
COQ9	SelGene
SLC23A2	SelGene
CYB5R3	SelGene
MTHFD1	SelGene
SLC52A3	SelGene
ACP5	SelGene
ABCC1	SelGene
QPRT	SelGene
NAMPT	SelGene
NMRK1	SelGene
CUBN	SelGene
PNPO	SelGene
APOA4	SelGene
COQ5	SelGene
VNN1	SelGene
VNN2	SelGene
PCCB	SelGene
RBP2	SelGene
RBP1	SelGene
MTR	SelGene
SLC19A2	SelGene
TTR	SelGene
COQ6	SelGene
PANK3	SelGene
MTHFD1L	SelGene
PDZD11	SelGene
UBIAD1	SelGene
LRAT	SelGene
SLC25A16	SelGene
MOCS3	SelGene
MTRR	SelGene
MOCS1	SelGene
SLC25A19	SelGene
PANK2	SelGene
PPCS	SelGene
MCCC2	SelGene
COQ3	SelGene
SLC52A1	SelGene
MMACHC	SelGene
CBLIF	SelGene
TCN1	SelGene
RFK	SelGene
BCO1	SelGene
SLC19A3	SelGene
ALDH1L2	SelGene
MTHFS	SelGene
FPGS	SelGene
ENPP2	SelGene
CLPS	SelGene
TTPA	SelGene
PARP6	SelGene
SLC5A6	SelGene
RBP4	SelGene
AOX1	SelGene
PARP9	SelGene
PARP16	SelGene
PPCDC	SelGene
MMAB	SelGene
HSPG2	SelGene
ALDH1L1	SelGene
MMUT	SelGene
GPC3	SelGene
LRP12	SelGene
NAPRT	SelGene
PDSS1	SelGene
AASDHPPT	SelGene
MMAA	SelGene
PARP8	SelGene
NADK2	SelGene
PANK1	SelGene
NMNAT2	SelGene
LRP8	SelGene
PANK4	SelGene
HLCS	SelGene
PDXK	SelGene
FLAD1	SelGene
CTRC	SelGene
NAXE	SelGene
MTHFD2L	SelGene
PLB1	SelGene
NMNAT3	SelGene
MOCS2	SelGene
PDSS2	SelGene
SLC25A32	SelGene
FOLR2	SelGene
AMN	SelGene
CYB5A	SelGene
NNMT	SelGene
COQ7	SelGene
VKORC1	SelGene
CD320	SelGene
LMBRD1	SelGene
MMADHC	SelGene
CTRB1	SelGene
CTRB2	SelGene
BTD	SelGene
SLC23A1	SelGene
GPHN	SelGene
NADSYN1	SelGene
SLC22A13	SelGene
COQ2	SelGene
PARP14	SelGene
PC	SelGene
NMNAT1	SelGene
SLC19A1	SelGene
PCCA	SelGene
PNLIP	SelGene
SHMT1	SelGene
MTHFR	SelGene
PARP10	SelGene
DHFR2	SelGene
GPC5	SelGene
SHMT2	SelGene
GPC6	SelGene
RNLS	SelGene
TCN2	SelGene
SLC52A2	SelGene
AKR1C1	SelGene
AGRN	SelGene
TPK1	SelGene
VKORC1L1	SelGene
LRP10	SelGene
BCO2	SelGene
AKR1B10	SelGene
AKR1C4	SelGene
APOM	SelGene
GPC2	SelGene
NAXD	SelGene
APOC2	SelGene
NFS1	SelGene
SLC5A8	SelGene
THTPA	SelGene
GPIHBP1	SelGene
ESR1	SelGene
ADAP1	SelGene
SPARC	SelGene
MXD4	SelGene
GFAP	SelGene
CSN2	SelGene
YAP1	SelGene
APH1B	SelGene
NCOR1	SelGene
S100B	SelGene
WWOX	SelGene
MATK	SelGene
PTPN18	SelGene
PTK6	SelGene
PTPN12	SelGene
MEMO1	SelGene
EPGN	SelGene
WWTR1	SelGene
WWC1	SelGene
AMOTL2	SelGene
MOB1A	SelGene
AMOT	SelGene
LATS1	SelGene
NPHP4	SelGene
LATS2	SelGene
SAV1	SelGene
MOB1B	SelGene
MIB1	SelGene
NEURL1	SelGene
DLK1	SelGene
DNER	SelGene
MIB2	SelGene
NEURL1B	SelGene
MAMLD1	SelGene
TACC3	SelGene
HEY2	SelGene
HEY1	SelGene
FKBP1A	SelGene
REL	SelGene
PPIA	SelGene
MDK	SelGene
BLK	SelGene
ORAI2	SelGene
STIM1	SelGene
AHCYL1	SelGene
ORAI1	SelGene
MMP25	SelGene
MUSK	SelGene
TIMP2	SelGene
MFAP3	SelGene
TLL1	SelGene
COL9A2	SelGene
ELN	SelGene
COL23A1	SelGene
P4HA2	SelGene
CAPN6	SelGene
FBLN1	SelGene
CEACAM1	SelGene
COL19A1	SelGene
PLOD1	SelGene
COL16A1	SelGene
CEACAM6	SelGene
ADAMTS2	SelGene
NID2	SelGene
LTBP4	SelGene
P3H2	SelGene
CAPN3	SelGene
COL9A3	SelGene
TLL2	SelGene
MMP11	SelGene
COL20A1	SelGene
TIMP1	SelGene
MMP15	SelGene
CAPN15	SelGene
PTPRS	SelGene
PCOLCE	SelGene
PLOD3	SelGene
ASPN	SelGene
SH3PXD2A	SelGene
P3H3	SelGene
COL12A1	SelGene
COL9A1	SelGene
LOX	SelGene
COL7A1	SelGene
LOXL3	SelGene
EFEMP1	SelGene
NID1	SelGene
MFAP2	SelGene
P3H1	SelGene
CTSD	SelGene
MMP8	SelGene
LTBP2	SelGene
FMOD	SelGene
P4HA1	SelGene
MMP19	SelGene
COL10A1	SelGene
MATN4	SelGene
CEACAM8	SelGene
COL21A1	SelGene
MMP24	SelGene
CAPNS1	SelGene
LOXL1	SelGene
NCAN	SelGene
COLGALT1	SelGene
PXDN	SelGene
CAPN7	SelGene
MATN3	SelGene
EMILIN2	SelGene
BCAN	SelGene
LOXL2	SelGene
LRP4	SelGene
ADAMTS8	SelGene
ADAM19	SelGene
CAPN9	SelGene
CAPN11	SelGene
MMP20	SelGene
MMP13	SelGene
EMILIN1	SelGene
LOXL4	SelGene
ADAMTS14	SelGene
FBN2	SelGene
LUM	SelGene
FBLN5	SelGene
MFAP1	SelGene
ADAMTS18	SelGene
CAPN10	SelGene
FBN3	SelGene
ADAM15	SelGene
COL8A1	SelGene
ADAMTS16	SelGene
HAPLN1	SelGene
SCUBE3	SelGene
ADAM12	SelGene
SERPINH1	SelGene
CAPN5	SelGene
P4HA3	SelGene
MMP3	SelGene
ADAM8	SelGene
DST	SelGene
DSPP	SelGene
DMP1	SelGene
PLOD2	SelGene
CAST	SelGene
ADAMTS1	SelGene
ADAMTS5	SelGene
MMP16	SelGene
ADAMTS3	SelGene
ACAN	SelGene
ADAMTS4	SelGene
SCUBE1	SelGene
COL26A1	SelGene
MATN1	SelGene
DDR2	SelGene
CAPN13	SelGene
BMP10	SelGene
FBLN2	SelGene
ADAMTS9	SelGene
PCOLCE2	SelGene
CTSB	SelGene
HTRA1	SelGene
FBN1	SelGene
MFAP4	SelGene
MMP10	SelGene
PPIB	SelGene
LTBP3	SelGene
BMP1	SelGene
ADAM9	SelGene
COL4A3	SelGene
KLK7	SelGene
COL22A1	SelGene
CRTAP	SelGene
COL24A1	SelGene
COL8A2	SelGene
TPSAB1	SelGene
BSG	SelGene
EFEMP2	SelGene
COL6A5	SelGene
DAG1	SelGene
PHYKPL	SelGene
CD151	SelGene
CAPN12	SelGene
BGN	SelGene
COL18A1	SelGene
EMILIN3	SelGene
P4HB	SelGene
TMPRSS6	SelGene
COL14A1	SelGene
COL4A5	SelGene
COL25A1	SelGene
OPTC	SelGene
SPOCK3	SelGene
TRAPPC4	SelGene
COL27A1	SelGene
CD47	SelGene
COL13A1	SelGene
ELANE	SelGene
MFAP5	SelGene
MMP17	SelGene
COLGALT2	SelGene
DMD	SelGene
CAPN8	SelGene
COL15A1	SelGene
DDR1	SelGene
CAPN14	SelGene
COL28A1	SelGene
CAPNS2	SelGene
MMP12	SelGene
HDAC9	SelGene
HDAC7	SelGene
HDAC4	SelGene
HDAC6	SelGene
HDAC10	SelGene
HDAC5	SelGene
CCNC	SelGene
CDK8	SelGene
HDAC8	SelGene
HDAC11	SelGene
HEYL	SelGene
HDAC3	SelGene
PLXND1	SelGene
YBX1	SelGene
DLGAP5	SelGene
PBX1	SelGene
IKZF1	SelGene
TRIB3	SelGene
KL	SelGene
KLB	SelGene
THEM4	SelGene
CD74	SelGene
SLC7A9	SelGene
CD84	SelGene
GP6	SelGene
SIRPG	SelGene
ANGPT2	SelGene
SLC7A8	SelGene
PICK1	SelGene
SLC16A8	SelGene
PROCR	SelGene
ANGPT4	SelGene
CD99L2	SelGene
SLC7A6	SelGene
SLC7A5	SelGene
CEACAM5	SelGene
GRB14	SelGene
EPCAM	SelGene
TEK	SelGene
PSG8	SelGene
VPREB3	SelGene
SLC7A10	SelGene
JCHAIN	SelGene
GYPC	SelGene
SLC16A3	SelGene
DOK2	SelGene
SLC7A11	SelGene
MERTK	SelGene
ANGPT1	SelGene
SLC16A1	SelGene
SLC7A7	SelGene
TSPAN7	SelGene
FCAMR	SelGene
SLC3A2	SelGene
VPREB1	SelGene
PSG6	SelGene
CEACAM3	SelGene
GAS6	SelGene
PSG9	SelGene
SIRPA	SelGene
CD177	SelGene
PSG5	SelGene
PSG3	SelGene
PSG7	SelGene
PSG1	SelGene
MIF	SelGene
PSG2	SelGene
PSG11	SelGene
PSG4	SelGene
GYPB	SelGene
RIT1	SelGene
RIT2	SelGene
STRAP	SelGene
PPP1R15A	SelGene
BAMBI	SelGene
MTMR4	SelGene
UCHL5	SelGene
PMEPA1	SelGene
USP15	SelGene
CPSF6	SelGene
FGFR1OP2	SelGene
NCBP2	SelGene
CNTRL	SelGene
ZMYM2	SelGene
TRIM24	SelGene
LRRFIP1	SelGene
NCBP1	SelGene
ERLIN2	SelGene
BAG4	SelGene
MYO18A	SelGene
FGFR1OP	SelGene
CUX1	SelGene
NEDD8	SelGene
GAST	SelGene
KPNB1	SelGene
KPNA1	SelGene
H1-3	SelGene
H1-1	SelGene
HMGB2	SelGene
H1-4	SelGene
H1-5	SelGene
H1-2	SelGene
H1-0	SelGene
DICER1	SelGene
DROSHA	SelGene
XPO5	SelGene
DGCR8	SelGene
RAN	SelGene
TARBP2	SelGene
PRKRA	SelGene
BCDIN3D	SelGene
MEF2A	SelGene
VRK3	SelGene
ATF1	SelGene
PHLPP2	SelGene
PHLPP1	SelGene
IL1RL1	SelGene
STRN	SelGene
IER3	SelGene
ESR2	SelGene
TRAT1	SelGene
PTPN3	SelGene
EPS15L1	SelGene
PTPRK	SelGene
RBM5	SelGene
GCFC2	SelGene
PTBP1	SelGene
AQR	SelGene
THOC3	SelGene
ZC3H11A	SelGene
NDC1	SelGene
CCAR1	SelGene
SNRNP40	SelGene
U2AF2	SelGene
ELAVL1	SelGene
GPKOW	SelGene
CPSF1	SelGene
XAB2	SelGene
SNRPA	SelGene
THOC1	SelGene
PPIE	SelGene
WBP11	SelGene
CHERP	SelGene
RBM22	SelGene
SRRT	SelGene
SF3B2	SelGene
FUS	SelGene
PDCD7	SelGene
HNRNPC	SelGene
NUP50	SelGene
AAAS	SelGene
NUP188	SelGene
CDC5L	SelGene
HNRNPM	SelGene
SF3A1	SelGene
SNRPD3	SelGene
TFIP11	SelGene
SNU13	SelGene
POLDIP3	SelGene
THOC5	SelGene
ZMAT5	SelGene
PHF5A	SelGene
SRSF5	SelGene
PABPN1	SelGene
CSTF1	SelGene
RAE1	SelGene
PRPF6	SelGene
CRNKL1	SelGene
CSTF2	SelGene
LUZP4	SelGene
PQBP1	SelGene
NUP93	SelGene
HNRNPL	SelGene
SNRNP70	SelGene
SF3A2	SelGene
HNRNPUL1	SelGene
PRPF31	SelGene
SUGP1	SelGene
BUD31	SelGene
ELAVL2	SelGene
CASC3	SelGene
NUP88	SelGene
DDX5	SelGene
EFTUD2	SelGene
DHX15	SelGene
MAGOHB	SelGene
SRSF9	SelGene
SRSF3	SelGene
NUP155	SelGene
PPWD1	SelGene
SF3B6	SelGene
SF3B1	SelGene
SRSF7	SelGene
SRSF4	SelGene
BCAS2	SelGene
SRSF11	SelGene
PRPF3	SelGene
SYF2	SelGene
CPSF3	SelGene
GLE1	SelGene
SMNDC1	SelGene
WBP4	SelGene
FYTTD1	SelGene
HNRNPA2B1	SelGene
DDX39A	SelGene
SRSF6	SelGene
SNRNP27	SelGene
SNRPC	SelGene
NUP153	SelGene
UPF3B	SelGene
THOC2	SelGene
SNRPD2	SelGene
SNRPB	SelGene
SNRPB2	SelGene
HNRNPR	SelGene
DNAJC8	SelGene
NUP214	SelGene
HNRNPH2	SelGene
SNRPN	SelGene
PPIL4	SelGene
THOC6	SelGene
SNRPA1	SelGene
NUP210	SelGene
NXT1	SelGene
CTNNBL1	SelGene
SRRM1	SelGene
RBM17	SelGene
PRPF38A	SelGene
HNRNPA1	SelGene
DHX9	SelGene
NUP42	SelGene
SRSF1	SelGene
TRA2B	SelGene
WDR33	SelGene
PRPF4	SelGene
PPIL1	SelGene
HNRNPD	SelGene
NUP54	SelGene
ZCRB1	SelGene
SNRPF	SelGene
NUP58	SelGene
DHX38	SelGene
EIF4A3	SelGene
TXNL4A	SelGene
PRCC	SelGene
SF3B4	SelGene
SNRPG	SelGene
SNRNP200	SelGene
FIP1L1	SelGene
METTL14	SelGene
DDX46	SelGene
WTAP	SelGene
RBMX	SelGene
CPSF7	SelGene
CWC15	SelGene
CWC27	SelGene
HNRNPU	SelGene
NUP205	SelGene
U2AF1	SelGene
CHTOP	SelGene
CPSF4	SelGene
U2AF1L4	SelGene
SRSF2	SelGene
SNRNP25	SelGene
NXF1	SelGene
MAGOH	SelGene
NUP35	SelGene
CWC22	SelGene
THOC7	SelGene
U2SURP	SelGene
SLBP	SelGene
SLU7	SelGene
HNRNPK	SelGene
PCF11	SelGene
METTL3	SelGene
CPSF2	SelGene
NUDT21	SelGene
SNRPD1	SelGene
SRRM2	SelGene
SF1	SelGene
CDC40	SelGene
SNRNP48	SelGene
USP39	SelGene
HNRNPH1	SelGene
CD2BP2	SelGene
ZRSR2	SelGene
PCBP1	SelGene
HNRNPF	SelGene
SF3B5	SelGene
HNRNPA3	SelGene
PLRG1	SelGene
PPIH	SelGene
CLP1	SelGene
PRPF8	SelGene
DDX23	SelGene
SART1	SelGene
CSTF3	SelGene
CSTF2T	SelGene
HNRNPA0	SelGene
PUF60	SelGene
SNRPE	SelGene
SF3A3	SelGene
ALYREF	SelGene
SNRNP35	SelGene
PPIL6	SelGene
RNPC3	SelGene
SRSF10	SelGene
SF3B3	SelGene
POM121	SelGene
PRPF40A	SelGene
PCBP2	SelGene
DDX42	SelGene
DDX39B	SelGene
DHX16	SelGene
SARNP	SelGene
RNPS1	SelGene
NUP62	SelGene
PPIL3	SelGene
ISY1	SelGene
RBM8A	SelGene
NXF2	SelGene
NXF2B	SelGene
POM121C	SelGene
CWC25	SelGene
PAG1	SelGene
FYB1	SelGene
PTPN22	SelGene
CD101	SelGene
HLA-DQB2	SelGene
UBE2V1	SelGene
MKRN1	SelGene
AKT1S1	SelGene
SQSTM1	SelGene
BCL2L11	SelGene
AATF	SelGene
PAX6	SelGene
HNF4A	SelGene
PAX4	SelGene
NR5A2	SelGene
IAPP	SelGene
NEUROG3	SelGene
FOXA2	SelGene
NKX2-2	SelGene
HNF1A	SelGene
NEUROD1	SelGene
NKX6-1	SelGene
HNF4G	SelGene
PTF1A	SelGene
ONECUT1	SelGene
FOXA3	SelGene
INSM1	SelGene
RFX6	SelGene
HNF1B	SelGene
CASP2	SelGene
RTN4R	SelGene
RTN4	SelGene
OMG	SelGene
SMPD2	SelGene
LINGO1	SelGene
RNMT	SelGene
RNGTT	SelGene
SUPT5H	SelGene
TAC1	SelGene
HEBP1	SelGene
XK	SelGene
UTS2	SelGene
GAL	SelGene
PRLH	SelGene
MLN	SelGene
AVP	SelGene
PROKR2	SelGene
PDYN	SelGene
OXT	SelGene
RLN2	SelGene
PPY	SelGene
NMU	SelGene
ECE1	SelGene
CCRL2	SelGene
EDN3	SelGene
EDN2	SelGene
ACKR4	SelGene
PYY	SelGene
NTS	SelGene
GRP	SelGene
C5AR2	SelGene
ANXA1	SelGene
NPFF	SelGene
PROK1	SelGene
ACKR3	SelGene
ECE2	SelGene
SST	SelGene
GHRL	SelGene
HCRT	SelGene
PROK2	SelGene
GPER1	SelGene
TAC3	SelGene
PNOC	SelGene
PROKR1	SelGene
GPR37L1	SelGene
KISS1	SelGene
GPR37	SelGene
TRH	SelGene
RLN3	SelGene
APLN	SelGene
INSL5	SelGene
RXFP4	SelGene
SAA1	SelGene
PENK	SelGene
RXFP3	SelGene
PMCH	SelGene
NPW	SelGene
NPB	SelGene
QRFPR	SelGene
CCK	SelGene
NPSR1	SelGene
QRFP	SelGene
UTS2B	SelGene
NMB	SelGene
PSAP	SelGene
KEL	SelGene
NMS	SelGene
ACKR1	SelGene
NPS	SelGene
CORT	SelGene
INSL3	SelGene
GNAT1	SelGene
PPP1R1B	SelGene
KPNA2	SelGene
GNAT3	SelGene
PHF20	SelGene
TP53BP1	SelGene
UIMC1	SelGene
PCBP4	SelGene
BABAM1	SelGene
NSD2	SelGene
ANAPC15	SelGene
RNF8	SelGene
RAD1	SelGene
SUMO1	SelGene
HUS1	SelGene
BRIP1	SelGene
MDC1	SelGene
BARD1	SelGene
RAD9B	SelGene
RAD17	SelGene
BABAM2	SelGene
ZNF385A	SelGene
ABRAXAS1	SelGene
TOPBP1	SelGene
RNF168	SelGene
ATRIP	SelGene
WRN	SelGene
ANAPC16	SelGene
UBE2V2	SelGene
RHNO1	SelGene
RAD9A	SelGene
RMI2	SelGene
RMI1	SelGene
BRCC3	SelGene
NR1H4	SelGene
RORA	SelGene
VDR	SelGene
NR2E1	SelGene
NRBP1	SelGene
NR4A3	SelGene
ESRRB	SelGene
NR2C1	SelGene
MED1	SelGene
NR1D1	SelGene
NR1H2	SelGene
NR0B2	SelGene
NR5A1	SelGene
NR1I3	SelGene
RORC	SelGene
NR1I2	SelGene
NR6A1	SelGene
NRBF2	SelGene
NR4A2	SelGene
NR2F6	SelGene
NR0B1	SelGene
RARG	SelGene
ESRRA	SelGene
NR1D2	SelGene
NR2F1	SelGene
NR2C2	SelGene
NR2C2AP	SelGene
ESRRG	SelGene
RORB	SelGene
NR2E3	SelGene
PPP2R3B	SelGene
PDPN	SelGene
CLEC1B	SelGene
MPIG6B	SelGene
PIK3R6	SelGene
YY1	SelGene
ACTR5	SelGene
TFPT	SelGene
ELL	SelGene
COPS7A	SelGene
ACTR8	SelGene
INO80D	SelGene
INO80B	SelGene
COPS5	SelGene
POLK	SelGene
USP45	SelGene
INO80	SelGene
CHD1L	SelGene
ACTL6A	SelGene
COPS4	SelGene
COPS3	SelGene
COPS7B	SelGene
INO80C	SelGene
RNF111	SelGene
UVSSA	SelGene
COPS2	SelGene
COPS6	SelGene
INO80E	SelGene
GPS1	SelGene
NFRKB	SelGene
SUMO3	SelGene
USP7	SelGene
TCEA1	SelGene
MCRS1	SelGene
SUMO2	SelGene
COPS8	SelGene
ZNF830	SelGene
HMGN1	SelGene
CASR	SelGene
DGKG	SelGene
DGKA	SelGene
TRPC7	SelGene
MGLL	SelGene
DGKD	SelGene
RGS1	SelGene
RGS17	SelGene
ABHD12	SelGene
GPR143	SelGene
DGKH	SelGene
GCG	SelGene
RGS2	SelGene
RGS4	SelGene
GPR68	SelGene
RGSL1	SelGene
OPN4	SelGene
FFAR2	SelGene
FFAR1	SelGene
RGS13	SelGene
DAGLA	SelGene
DGKB	SelGene
TRPC6	SelGene
TRPC3	SelGene
GPR65	SelGene
RGS5	SelGene
RGS16	SelGene
GPR17	SelGene
DGKQ	SelGene
DGKZ	SelGene
RGS18	SelGene
DGKE	SelGene
DGKI	SelGene
ABHD6	SelGene
DAGLB	SelGene
RGS19	SelGene
GPRC6A	SelGene
GPR4	SelGene
GPR132	SelGene
GPR39	SelGene
LPAR5	SelGene
FFAR3	SelGene
FFAR4	SelGene
ARHGEF25	SelGene
RGS21	SelGene
DGKK	SelGene
P2RY12	SelGene
OXER1	SelGene
PTGDR2	SelGene
SCT	SelGene
PTHLH	SelGene
CALCA	SelGene
GHRH	SelGene
ADGRE5	SelGene
ADGRE2	SelGene
ADM2	SelGene
ADGRE3	SelGene
ADCYAP1	SelGene
PTH2	SelGene
UCN2	SelGene
CRHBP	SelGene
VIP	SelGene
ADM	SelGene
PTH	SelGene
GIP	SelGene
UCN	SelGene
ADGRE1	SelGene
CALCB	SelGene
UCN3	SelGene
UBE2T	SelGene
FANCE	SelGene
WDR48	SelGene
DCLRE1B	SelGene
POLN	SelGene
FAAP24	SelGene
SLX1A	SelGene
FANCI	SelGene
FANCD2	SelGene
FANCC	SelGene
FAAP20	SelGene
USP1	SelGene
CENPX	SelGene
FANCB	SelGene
SLX1B	SelGene
FANCF	SelGene
FAAP100	SelGene
FANCA	SelGene
FANCM	SelGene
SLX4	SelGene
EME2	SelGene
FAN1	SelGene
DCLRE1A	SelGene
FANCG	SelGene
MAPKAP1	SelGene
PRR5	SelGene
ACHE	SelGene
BCHE	SelGene
SPCS1	SelGene
SPCS2	SelGene
SPCS3	SelGene
KLF4	SelGene
SEC11A	SelGene
PLA2G7	SelGene
SEC11C	SelGene
PCSK1	SelGene
MBOAT4	SelGene
PLXNA4	SelGene
HSD17B6	SelGene
GUCA1A	SelGene
OPN3	SelGene
CNGB1	SelGene
DHRS9	SelGene
SLC24A1	SelGene
RGS11	SelGene
RDH8	SelGene
PPEF1	SelGene
OPN1LW	SelGene
RGS9	SelGene
HSD17B1	SelGene
RCVRN	SelGene
METAP2	SelGene
GUCA1B	SelGene
RPE65	SelGene
GPR31	SelGene
RDH10	SelGene
TAS2R8	SelGene
TAS2R10	SelGene
TAS2R7	SelGene
TAS2R9	SelGene
GPSM2	SelGene
OPN5	SelGene
GPR18	SelGene
TAS2R3	SelGene
TAS2R4	SelGene
TAS2R5	SelGene
TAS2R16	SelGene
OPN1SW	SelGene
SAG	SelGene
RGS22	SelGene
RDH5	SelGene
RGS8	SelGene
GPR55	SelGene
NMT1	SelGene
MYO7A	SelGene
STRA6	SelGene
GUCA1C	SelGene
RDH16	SelGene
RDH12	SelGene
RLBP1	SelGene
CAMKMT	SelGene
