nodes	type
1618	SelGene
2661	SelGene
344018	SelGene
406982	SelGene
407034	SelGene
406980	SelGene
574436	SelGene
5413	SelGene
406971	SelGene
407029	SelGene
9627	SelGene
27429	SelGene
406916	SelGene
406994	SelGene
406952	SelGene
574031	SelGene
574032	SelGene
2058	SelGene
85293	SelGene
6275	SelGene
404203	SelGene
3880	SelGene
9622	SelGene
8456	SelGene
337879	SelGene
2304	SelGene
27122	SelGene
23560	SelGene
85294	SelGene
55806	SelGene
94234	SelGene
43847	SelGene
80070	SelGene
1824	SelGene
1747	SelGene
25928	SelGene
23581	SelGene
11005	SelGene
284110	SelGene
147409	SelGene
55507	SelGene
8842	SelGene
25818	SelGene
5653	SelGene
337966	SelGene
3228	SelGene
254950	SelGene
3866	SelGene
7289	SelGene
9555	SelGene
1466	SelGene
283120	SelGene
2553	SelGene
2980	SelGene
4635	SelGene
1264	SelGene
2981	SelGene
10699	SelGene
58	SelGene
11318	SelGene
1388	SelGene
22809	SelGene
70	SelGene
6440	SelGene
91039	SelGene
79991	SelGene
255520	SelGene
26585	SelGene
8263	SelGene
6236	SelGene
252983	SelGene
3631	SelGene
9882	SelGene
10110	SelGene
23678	SelGene
9265	SelGene
11127	SelGene
5976	SelGene
1196	SelGene
79648	SelGene
9521	SelGene
9400	SelGene
55159	SelGene
5965	SelGene
638	SelGene
79075	SelGene
63922	SelGene
92140	SelGene
84823	SelGene
10153	SelGene
8926	SelGene
157769	SelGene
55299	SelGene
54921	SelGene
7965	SelGene
191	SelGene
2030	SelGene
8863	SelGene
114781	SelGene
117194	SelGene
2303	SelGene
10658	SelGene
2662	SelGene
55847	SelGene
4207	SelGene
10269	SelGene
651	SelGene
64900	SelGene
2971	SelGene
83881	SelGene
9663	SelGene
8609	SelGene
4154	SelGene
6695	SelGene
26580	SelGene
375035	SelGene
6510	SelGene
79690	SelGene
26157	SelGene
678	SelGene
55803	SelGene
375387	SelGene
10261	SelGene
654346	SelGene
2000	SelGene
54360	SelGene
170954	SelGene
23307	SelGene
202309	SelGene
3142	SelGene
64092	SelGene
284194	SelGene
10008	SelGene
113277	SelGene
822	SelGene
54502	SelGene
7103	SelGene
23300	SelGene
8045	SelGene
4632	SelGene
4634	SelGene
138429	SelGene
7429	SelGene
10614	SelGene
100302242	SelGene
7380	SelGene
166979	SelGene
154141	SelGene
597	SelGene
599	SelGene
3266	SelGene
1262	SelGene
1261	SelGene
1260	SelGene
54714	SelGene
4878	SelGene
4879	SelGene
9456	SelGene
23237	SelGene
440603	SelGene
23786	SelGene
83596	SelGene
10017	SelGene
9111	SelGene
2273	SelGene
4100	SelGene
23013	SelGene
22933	SelGene
23408	SelGene
23409	SelGene
203447	SelGene
51547	SelGene
7681	SelGene
54551	SelGene
4808	SelGene
200959	SelGene
57194	SelGene
123606	SelGene
23742	SelGene
4948	SelGene
9638	SelGene
9637	SelGene
81614	SelGene
51151	SelGene
585	SelGene
27245	SelGene
79776	SelGene
57198	SelGene
23576	SelGene
203228	SelGene
115825	SelGene
56946	SelGene
2296	SelGene
54892	SelGene
80304	SelGene
11166	SelGene
643314	SelGene
11169	SelGene
6926	SelGene
6899	SelGene
10124	SelGene
84295	SelGene
23528	SelGene
27324	SelGene
23007	SelGene
57669	SelGene
79977	SelGene
54799	SelGene
2627	SelGene
55809	SelGene
63035	SelGene
23499	SelGene
404220	SelGene
2132	SelGene
2131	SelGene
57045	SelGene
23181	SelGene
58499	SelGene
84667	SelGene
55704	SelGene
343930	SelGene
9573	SelGene
5090	SelGene
29970	SelGene
7547	SelGene
23205	SelGene
81616	SelGene
60678	SelGene
118672	SelGene
54952	SelGene
51540	SelGene
22929	SelGene
54938	SelGene
6301	SelGene
51091	SelGene
79048	SelGene
23647	SelGene
10771	SelGene
79004	SelGene
51014	SelGene
10906	SelGene
8727	SelGene
53342	SelGene
10758	SelGene
23471	SelGene
283106	SelGene
5176	SelGene
4131	SelGene
4139	SelGene
90102	SelGene
2011	SelGene
1594	SelGene
83982	SelGene
10964	SelGene
8892	SelGene
51528	SelGene
4703	SelGene
55872	SelGene
8495	SelGene
57462	SelGene
25987	SelGene
56899	SelGene
2300	SelGene
51762	SelGene
57621	SelGene
81576	SelGene
9079	SelGene
8820	SelGene
4061	SelGene
1501	SelGene
54880	SelGene
57476	SelGene
54521	SelGene
6238	SelGene
54806	SelGene
3801	SelGene
4990	SelGene
8675	SelGene
10634	SelGene
54898	SelGene
7593	SelGene
6781	SelGene
5297	SelGene
6785	SelGene
157807	SelGene
27352	SelGene
1006	SelGene
11177	SelGene
54828	SelGene
7903	SelGene
4926	SelGene
79731	SelGene
51043	SelGene
8848	SelGene
114815	SelGene
151613	SelGene
54207	SelGene
25806	SelGene
170302	SelGene
1952	SelGene
51222	SelGene
3853	SelGene
56913	SelGene
345557	SelGene
460	SelGene
54903	SelGene
7145	SelGene
84665	SelGene
6571	SelGene
4009	SelGene
63973	SelGene
2020	SelGene
5309	SelGene
2286	SelGene
11326	SelGene
10332	SelGene
325	SelGene
64216	SelGene
23082	SelGene
51106	SelGene
7352	SelGene
7351	SelGene
3087	SelGene
140597	SelGene
23682	SelGene
1112	SelGene
64864	SelGene
2186	SelGene
6671	SelGene
9425	SelGene
7080	SelGene
80155	SelGene
9044	SelGene
5083	SelGene
51460	SelGene
63978	SelGene
3227	SelGene
7543	SelGene
100506012	SelGene
8605	SelGene
4752	SelGene
23400	SelGene
79152	SelGene
10558	SelGene
83636	SelGene
23130	SelGene
3751	SelGene
4841	SelGene
139135	SelGene
15	SelGene
148523	SelGene
6496	SelGene
85457	SelGene
5629	SelGene
112464	SelGene
55269	SelGene
4547	SelGene
4669	SelGene
90134	SelGene
1960	SelGene
83759	SelGene
1406	SelGene
687	SelGene
23064	SelGene
9956	SelGene
8403	SelGene
220202	SelGene
9607	SelGene
4608	SelGene
50805	SelGene
150572	SelGene
57057	SelGene
6910	SelGene
2348	SelGene
390243	SelGene
7453	SelGene
6783	SelGene
83939	SelGene
4677	SelGene
121506	SelGene
26156	SelGene
3621	SelGene
8893	SelGene
406961	SelGene
406932	SelGene
1827	SelGene
9620	SelGene
54112	SelGene
341416	SelGene
83873	SelGene
23284	SelGene
138883	SelGene
81050	SelGene
57191	SelGene
26648	SelGene
26245	SelGene
9289	SelGene
29929	SelGene
393046	SelGene
23266	SelGene
254786	SelGene
26494	SelGene
1951	SelGene
221395	SelGene
11245	SelGene
341276	SelGene
283383	SelGene
64582	SelGene
27239	SelGene
118442	SelGene
84059	SelGene
56731	SelGene
723961	SelGene
5209	SelGene
115265	SelGene
79899	SelGene
64121	SelGene
3422	SelGene
1106	SelGene
53335	SelGene
4784	SelGene
4256	SelGene
8100	SelGene
1473	SelGene
54407	SelGene
3998	SelGene
8510	SelGene
6942	SelGene
7079	SelGene
64066	SelGene
118856	SelGene
79148	SelGene
56547	SelGene
8739	SelGene
9169	SelGene
3070	SelGene
84722	SelGene
135112	SelGene
5790	SelGene
2752	SelGene
6303	SelGene
5428	SelGene
4946	SelGene
79444	SelGene
51155	SelGene
664	SelGene
27129	SelGene
253738	SelGene
10205	SelGene
1149	SelGene
3225	SelGene
3224	SelGene
27130	SelGene
11124	SelGene
4799	SelGene
3475	SelGene
374654	SelGene
24137	SelGene
54443	SelGene
10592	SelGene
4863	SelGene
5877	SelGene
3275	SelGene
1585	SelGene
7137	SelGene
132625	SelGene
55897	SelGene
79727	SelGene
389421	SelGene
7139	SelGene
6862	SelGene
145873	SelGene
6656	SelGene
4781	SelGene
93986	SelGene
221037	SelGene
27255	SelGene
4613	SelGene
55783	SelGene
26292	SelGene
10847	SelGene
546	SelGene
442905	SelGene
23228	SelGene
84901	SelGene
8458	SelGene
30818	SelGene
79092	SelGene
26135	SelGene
3781	SelGene
23426	SelGene
4905	SelGene
6792	SelGene
3738	SelGene
6853	SelGene
65082	SelGene
23339	SelGene
219931	SelGene
64601	SelGene
9367	SelGene
4864	SelGene
27072	SelGene
91937	SelGene
432	SelGene
26762	SelGene
7301	SelGene
55823	SelGene
57617	SelGene
255061	SelGene
3931	SelGene
1071	SelGene
50506	SelGene
91662	SelGene
14	SelGene
338322	SelGene
199713	SelGene
55655	SelGene
64800	SelGene
24149	SelGene
2119	SelGene
11034	SelGene
23598	SelGene
130013	SelGene
3620	SelGene
6999	SelGene
339745	SelGene
8405	SelGene
132884	SelGene
2121	SelGene
64839	SelGene
2052	SelGene
368	SelGene
4835	SelGene
7168	SelGene
353323	SelGene
22997	SelGene
29785	SelGene
168002	SelGene
1469	SelGene
248	SelGene
3885	SelGene
200407	SelGene
29923	SelGene
251	SelGene
283229	SelGene
412	SelGene
1474	SelGene
4084	SelGene
373863	SelGene
8687	SelGene
6819	SelGene
23274	SelGene
79789	SelGene
9926	SelGene
6273	SelGene
387264	SelGene
26239	SelGene
112802	SelGene
795	SelGene
727936	SelGene
219855	SelGene
353134	SelGene
126364	SelGene
3294	SelGene
353137	SelGene
386676	SelGene
386679	SelGene
386672	SelGene
386675	SelGene
4814	SelGene
85285	SelGene
113835	SelGene
3860	SelGene
81037	SelGene
10568	SelGene
387267	SelGene
54901	SelGene
6699	SelGene
3868	SelGene
9623	SelGene
55012	SelGene
8115	SelGene
113791	SelGene
23216	SelGene
5207	SelGene
5208	SelGene
53918	SelGene
1444	SelGene
2646	SelGene
969	SelGene
9308	SelGene
8631	SelGene
9468	SelGene
635	SelGene
4144	SelGene
29958	SelGene
10390	SelGene
1120	SelGene
51380	SelGene
1036	SelGene
55500	SelGene
56994	SelGene
55349	SelGene
5833	SelGene
1757	SelGene
1119	SelGene
5130	SelGene
64902	SelGene
586	SelGene
587	SelGene
102724560	SelGene
27232	SelGene
10400	SelGene
10755	SelGene
4646	SelGene
25865	SelGene
79812	SelGene
8821	SelGene
10231	SelGene
2078	SelGene
3748	SelGene
55506	SelGene
407040	SelGene
407043	SelGene
54101	SelGene
65125	SelGene
9742	SelGene
9859	SelGene
55207	SelGene
23059	SelGene
55212	SelGene
51098	SelGene
80199	SelGene
28981	SelGene
10424	SelGene
150737	SelGene
124401	SelGene
51668	SelGene
10083	SelGene
9657	SelGene
57414	SelGene
55112	SelGene
116225	SelGene
51314	SelGene
10051	SelGene
11020	SelGene
55245	SelGene
79699	SelGene
123016	SelGene
10296	SelGene
64072	SelGene
23011	SelGene
55812	SelGene
9669	SelGene
5866	SelGene
10982	SelGene
254394	SelGene
64777	SelGene
57560	SelGene
7260	SelGene
1039	SelGene
79598	SelGene
203286	SelGene
56912	SelGene
9217	SelGene
23233	SelGene
55036	SelGene
27152	SelGene
11018	SelGene
64792	SelGene
6990	SelGene
64795	SelGene
92104	SelGene
25861	SelGene
27241	SelGene
79018	SelGene
54994	SelGene
80005	SelGene
25980	SelGene
10939	SelGene
80232	SelGene
26160	SelGene
23549	SelGene
23301	SelGene
261726	SelGene
92482	SelGene
83657	SelGene
83658	SelGene
9255	SelGene
167691	SelGene
63929	SelGene
26146	SelGene
80258	SelGene
57136	SelGene
129880	SelGene
89891	SelGene
55764	SelGene
1892	SelGene
140609	SelGene
112752	SelGene
284086	SelGene
79874	SelGene
255758	SelGene
90410	SelGene
6103	SelGene
4289	SelGene
582	SelGene
54585	SelGene
583	SelGene
79989	SelGene
80173	SelGene
619556	SelGene
8470	SelGene
10611	SelGene
100533105	SelGene
92579	SelGene
1443	SelGene
27436	SelGene
1070	SelGene
788	SelGene
9658	SelGene
123096	SelGene
8110	SelGene
8193	SelGene
9388	SelGene
3990	SelGene
116328	SelGene
9023	SelGene
9420	SelGene
10858	SelGene
1717	SelGene
8352	SelGene
8358	SelGene
10951	SelGene
5100	SelGene
84206	SelGene
389677	SelGene
282991	SelGene
51768	SelGene
353135	SelGene
23612	SelGene
84312	SelGene
29950	SelGene
10678	SelGene
121457	SelGene
283464	SelGene
6407	SelGene
91947	SelGene
64782	SelGene
8161	SelGene
9209	SelGene
51365	SelGene
8036	SelGene
100271927	SelGene
11145	SelGene
5863	SelGene
84630	SelGene
91860	SelGene
30061	SelGene
10162	SelGene
94033	SelGene
112483	SelGene
9069	SelGene
5310	SelGene
9518	SelGene
5318	SelGene
7991	SelGene
58190	SelGene
100132463	SelGene
80224	SelGene
8999	SelGene
56648	SelGene
56649	SelGene
253559	SelGene
4340	SelGene
137814	SelGene
30812	SelGene
6443	SelGene
6442	SelGene
6445	SelGene
6444	SelGene
79886	SelGene
54108	SelGene
1009	SelGene
11093	SelGene
644	SelGene
1979	SelGene
18	SelGene
51256	SelGene
107080638	SelGene
9524	SelGene
9894	SelGene
348980	SelGene
2332	SelGene
58512	SelGene
7915	SelGene
9675	SelGene
3218	SelGene
224	SelGene
80852	SelGene
3746	SelGene
54869	SelGene
50944	SelGene
22877	SelGene
126328	SelGene
55967	SelGene
54539	SelGene
6945	SelGene
100532726	SelGene
4026	SelGene
55249	SelGene
28316	SelGene
1010	SelGene
1008	SelGene
1007	SelGene
1016	SelGene
1015	SelGene
64403	SelGene
64405	SelGene
9686	SelGene
28513	SelGene
225689	SelGene
5789	SelGene
11122	SelGene
161176	SelGene
2010	SelGene
163183	SelGene
7112	SelGene
79188	SelGene
23592	SelGene
259230	SelGene
112401	SelGene
1164	SelGene
388372	SelGene
